Price,Close,High,Low,Open,Volume
Ticker,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS
Datetime,,,,,
2025-04-03 03:45:00+00:00,11710.0,11743.400390625,11612.9501953125,11650.099609375,0
2025-04-03 04:45:00+00:00,11785.7001953125,11796.9501953125,11706.2001953125,11710.5498046875,35614
2025-04-03 05:45:00+00:00,11796.599609375,11799.4501953125,11751.349609375,11783.2998046875,32531
2025-04-03 06:45:00+00:00,11688.0,11798.0,11685.4501953125,11796.599609375,44320
2025-04-03 07:45:00+00:00,11706.599609375,11707.650390625,11675.0,11690.0,35187
2025-04-03 08:45:00+00:00,11691.4501953125,11715.7001953125,11678.2001953125,11704.75,80463
2025-04-03 09:45:00+00:00,11688.099609375,11692.150390625,11646.0,11692.0,40371
2025-04-04 03:45:00+00:00,11348.900390625,11629.349609375,11332.599609375,11629.349609375,0
2025-04-04 04:45:00+00:00,11435.0,11443.349609375,11330.849609375,11345.4501953125,70922
2025-04-04 05:45:00+00:00,11412.599609375,11460.0,11403.0,11435.0,67397
2025-04-04 06:45:00+00:00,11433.5,11455.0,11390.900390625,11412.849609375,41045
2025-04-04 07:45:00+00:00,11422.0,11453.75,11403.900390625,11437.7998046875,28607
2025-04-04 08:45:00+00:00,11493.0,11511.150390625,11415.7998046875,11421.75,45872
2025-04-04 09:45:00+00:00,11482.0,11494.75,11441.0,11493.599609375,33785
2025-04-07 03:45:00+00:00,11147.7001953125,11246.0,11070.0,11101.150390625,0
2025-04-07 04:45:00+00:00,11186.900390625,11244.9501953125,11135.0498046875,11150.900390625,55017
2025-04-07 05:45:00+00:00,11215.0,11244.4501953125,11175.0,11181.349609375,43146
2025-04-07 06:45:00+00:00,11199.9501953125,11254.9501953125,11160.349609375,11216.75,106714
2025-04-07 07:45:00+00:00,11285.5,11318.0,11180.0,11199.9501953125,70266
2025-04-07 08:45:00+00:00,11353.900390625,11358.0,11265.900390625,11289.7998046875,115732
2025-04-07 09:45:00+00:00,11329.75,11356.9501953125,11306.2001953125,11356.9501953125,42022
2025-04-08 03:45:00+00:00,11444.25,11547.5498046875,11397.849609375,11532.5,0
2025-04-08 04:45:00+00:00,11350.0,11474.099609375,11291.0498046875,11444.25,97118
2025-04-08 05:45:00+00:00,11432.0,11433.599609375,11310.0,11350.0,66026
2025-04-08 06:45:00+00:00,11517.150390625,11535.0,11422.4501953125,11438.0,64357
2025-04-08 07:45:00+00:00,11497.4501953125,11532.0,11425.5,11514.7001953125,77098
2025-04-08 08:45:00+00:00,11451.7001953125,11533.2001953125,11446.2001953125,11503.400390625,190398
2025-04-08 09:45:00+00:00,11458.900390625,11495.0,11415.0498046875,11451.7001953125,50729
2025-04-09 03:45:00+00:00,11456.9501953125,11518.25,11425.0,11451.2001953125,0
2025-04-09 04:45:00+00:00,11516.7998046875,11528.9501953125,11444.0,11455.650390625,28229
2025-04-09 05:45:00+00:00,11456.650390625,11535.0,11453.0,11514.150390625,27374
2025-04-09 06:45:00+00:00,11483.0,11489.900390625,11435.0498046875,11456.5498046875,32757
2025-04-09 07:45:00+00:00,11498.5498046875,11510.4501953125,11466.0,11483.0,37755
2025-04-09 08:45:00+00:00,11436.900390625,11500.0,11430.849609375,11498.5498046875,47516
2025-04-09 09:45:00+00:00,11499.9501953125,11530.2001953125,11432.099609375,11436.9501953125,27420
2025-04-11 03:45:00+00:00,11601.900390625,11636.75,11536.849609375,11575.7001953125,0
2025-04-11 04:45:00+00:00,11597.0,11615.5,11541.849609375,11600.0,28970
2025-04-11 05:45:00+00:00,11668.349609375,11670.0,11585.0,11594.2998046875,26849
2025-04-11 06:45:00+00:00,11662.349609375,11676.5498046875,11622.5,11666.900390625,20527
2025-04-11 07:45:00+00:00,11592.849609375,11662.5,11574.349609375,11662.349609375,34388
2025-04-11 08:45:00+00:00,11606.75,11619.4501953125,11565.099609375,11594.349609375,49042
2025-04-11 09:45:00+00:00,11599.0498046875,11641.599609375,11589.0,11607.75,21453
2025-04-15 03:45:00+00:00,11799.0,11862.0,11716.0,11743.0,0
2025-04-15 04:45:00+00:00,11873.0,11890.0,11804.0,11806.0,50018
2025-04-15 05:45:00+00:00,11890.0,11890.0,11861.0,11874.0,35043
2025-04-15 06:45:00+00:00,11912.0,11940.0,11889.0,11890.0,48875
2025-04-15 07:45:00+00:00,11908.0,11922.0,11882.0,11914.0,72841
2025-04-15 08:45:00+00:00,11852.0,11915.0,11845.0,11908.0,125581
2025-04-15 09:45:00+00:00,11855.0,11860.0,11810.0,11854.0,53104
2025-04-16 03:45:00+00:00,11678.0,11729.0,11631.0,11680.0,0
2025-04-16 04:45:00+00:00,11701.0,11710.0,11640.0,11679.0,48168
2025-04-16 05:45:00+00:00,11666.0,11707.0,11652.0,11700.0,124684
2025-04-16 06:45:00+00:00,11641.0,11664.0,11625.0,11664.0,51574
2025-04-16 07:45:00+00:00,11679.0,11688.0,11615.0,11639.0,45174
2025-04-16 08:45:00+00:00,11669.0,11680.0,11647.0,11676.0,67203
2025-04-16 09:45:00+00:00,11665.0,11673.0,11650.0,11665.0,40002
2025-04-17 03:45:00+00:00,11548.0,11651.0,11525.0,11642.0,0
2025-04-17 04:45:00+00:00,11621.0,11621.0,11535.0,11548.0,32198
2025-04-17 05:45:00+00:00,11668.0,11687.0,11619.0,11621.0,63474
2025-04-17 06:45:00+00:00,11681.0,11689.0,11650.0,11665.0,36116
2025-04-17 07:45:00+00:00,11707.0,11717.0,11660.0,11681.0,33469
2025-04-17 08:45:00+00:00,11698.0,11727.0,11686.0,11693.0,50088
2025-04-17 09:45:00+00:00,11695.0,11701.0,11662.0,11698.0,22090
2025-04-21 03:45:00+00:00,11668.0,11680.0,11590.0,11680.0,0
2025-04-21 04:45:00+00:00,11717.0,11750.0,11651.0,11660.0,31571
2025-04-21 05:45:00+00:00,11722.0,11733.0,11693.0,11722.0,28610
2025-04-21 06:45:00+00:00,11706.0,11741.0,11692.0,11723.0,50730
2025-04-21 07:45:00+00:00,11725.0,11745.0,11695.0,11706.0,34040
2025-04-21 08:45:00+00:00,11747.0,11752.0,11695.0,11730.0,78584
2025-04-21 09:45:00+00:00,11745.0,11769.0,11745.0,11750.0,25619
2025-04-22 03:45:00+00:00,11632.0,11776.0,11630.0,11768.0,0
2025-04-22 04:45:00+00:00,11658.0,11670.0,11615.0,11632.0,47900
2025-04-22 05:45:00+00:00,11694.0,11716.0,11647.0,11655.0,70264
2025-04-22 06:45:00+00:00,11676.0,11705.0,11672.0,11694.0,62565
2025-04-22 07:45:00+00:00,11740.0,11758.0,11676.0,11676.0,89768
2025-04-22 08:45:00+00:00,11737.0,11748.0,11711.0,11739.0,106831
2025-04-22 09:45:00+00:00,11748.0,11750.0,11723.0,11736.0,51651
2025-04-23 03:45:00+00:00,11785.0,11873.0,11744.0,11744.0,0
2025-04-23 04:45:00+00:00,11792.0,11840.0,11742.0,11783.0,34710
2025-04-23 05:45:00+00:00,11771.0,11811.0,11750.0,11790.0,48114
2025-04-23 06:45:00+00:00,11799.0,11812.0,11750.0,11774.0,54188
