Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Datetime,,,,,
2025-04-03 03:45:00+00:00,1245.8499755859375,1246.300048828125,1238.0999755859375,1238.25,0
2025-04-03 04:45:00+00:00,1247.6500244140625,1249.050048828125,1243.300048828125,1246.0,816265
2025-04-03 05:45:00+00:00,1248.1500244140625,1249.25,1244.75,1248.0,1081125
2025-04-03 06:45:00+00:00,1248.4000244140625,1249.0,1247.050048828125,1248.5,893986
2025-04-03 07:45:00+00:00,1248.0999755859375,1251.75,1246.300048828125,1248.4000244140625,817594
2025-04-03 08:45:00+00:00,1248.3499755859375,1249.5,1246.5,1248.1500244140625,1204509
2025-04-03 09:45:00+00:00,1248.550048828125,1251.0,1247.550048828125,1248.4000244140625,614059
2025-04-04 03:45:00+00:00,1208.800048828125,1245.0999755859375,1208.0,1242.0,0
2025-04-04 04:45:00+00:00,1200.550048828125,1211.8499755859375,1196.0,1208.5999755859375,4148436
2025-04-04 05:45:00+00:00,1195.0999755859375,1201.0,1193.1500244140625,1200.550048828125,2392931
2025-04-04 06:45:00+00:00,1199.0999755859375,1199.6500244140625,1194.550048828125,1195.0999755859375,1431709
2025-04-04 07:45:00+00:00,1200.0,1200.9000244140625,1195.3499755859375,1199.0,1916134
2025-04-04 08:45:00+00:00,1204.4000244140625,1205.949951171875,1199.0,1200.0,2090180
2025-04-04 09:45:00+00:00,1205.9000244140625,1205.949951171875,1204.050048828125,1204.5,866912
2025-04-07 03:45:00+00:00,1142.550048828125,1155.5999755859375,1116.6500244140625,1126.0,0
2025-04-07 04:45:00+00:00,1153.5999755859375,1157.449951171875,1142.4000244140625,1142.8499755859375,2141633
2025-04-07 05:45:00+00:00,1148.25,1157.949951171875,1147.4000244140625,1153.5999755859375,1797381
2025-04-07 06:45:00+00:00,1147.949951171875,1153.5999755859375,1143.199951171875,1148.25,3842699
2025-04-07 07:45:00+00:00,1154.800048828125,1157.550048828125,1144.1500244140625,1147.449951171875,2491299
2025-04-07 08:45:00+00:00,1166.699951171875,1170.5999755859375,1153.25,1154.6500244140625,3438451
