Price,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
Datetime,,,,,
2025-04-03 03:45:00+00:00,898.3250122070312,899.8499755859375,888.75,892.25,0
2025-04-03 04:45:00+00:00,899.2249755859375,899.4500122070312,896.2249755859375,898.3250122070312,405846
2025-04-03 05:45:00+00:00,899.1500244140625,902.0,898.3499755859375,899.2249755859375,542068
2025-04-03 06:45:00+00:00,896.6500244140625,899.5,895.9249877929688,899.1500244140625,832534
2025-04-03 07:45:00+00:00,895.6749877929688,897.3250122070312,895.0,896.7249755859375,693487
2025-04-03 08:45:00+00:00,897.5499877929688,899.2000122070312,895.5250244140625,895.6749877929688,1223774
2025-04-03 09:45:00+00:00,896.5499877929688,898.5750122070312,896.25,897.625,739387
2025-04-04 03:45:00+00:00,915.4000244140625,920.7750244140625,905.625,908.2249755859375,168254
2025-04-04 04:45:00+00:00,913.875,917.5,909.375,915.4500122070312,2101469
2025-04-04 05:45:00+00:00,913.8250122070312,915.4000244140625,911.9500122070312,914.0999755859375,1975242
2025-04-04 06:45:00+00:00,910.25,914.3499755859375,910.0499877929688,913.8250122070312,1235699
2025-04-04 07:45:00+00:00,912.2999877929688,912.4000244140625,908.4500122070312,910.2249755859375,2146052
2025-04-04 08:45:00+00:00,908.6749877929688,912.5,907.625,912.25,2606162
2025-04-04 09:45:00+00:00,908.0,909.3499755859375,908.0,908.6749877929688,914288
2025-04-07 03:45:00+00:00,879.6749877929688,889.8499755859375,877.5,877.75,0
2025-04-07 04:45:00+00:00,876.75,885.125,876.5750122070312,879.9249877929688,2118165
2025-04-07 05:45:00+00:00,873.4500122070312,879.6500244140625,873.3499755859375,876.75,1442478
2025-04-07 06:45:00+00:00,872.0750122070312,874.4249877929688,869.125,873.4500122070312,1760540
2025-04-07 07:45:00+00:00,873.5999755859375,877.2750244140625,869.4500122070312,872.1500244140625,1373571
2025-04-07 08:45:00+00:00,879.2999877929688,881.6749877929688,872.6749877929688,873.4000244140625,3403377
2025-04-07 09:45:00+00:00,878.8499755859375,882.2249755859375,877.8499755859375,879.4749755859375,1470004
2025-04-08 03:45:00+00:00,880.9749755859375,889.5,880.75,884.25,0
2025-04-08 04:45:00+00:00,881.2000122070312,883.5250244140625,877.125,881.0,2214464
2025-04-08 05:45:00+00:00,884.3499755859375,884.7750244140625,875.2000122070312,881.0250244140625,1440108
