Price,Close,High,Low,Open,Volume
Ticker,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI
Datetime,,,,,
2025-04-03 03:45:00+00:00,23277.599609375,23281.849609375,23159.599609375,23160.349609375,0
2025-04-03 04:45:00+00:00,23278.94921875,23306.25,23253.400390625,23278.30078125,0
2025-04-03 05:45:00+00:00,23273.5,23294.75,23248.900390625,23279.349609375,0
2025-04-03 06:45:00+00:00,23258.94921875,23279.80078125,23250.599609375,23275.94921875,0
2025-04-03 07:45:00+00:00,23255.30078125,23278.400390625,23253.94921875,23260.349609375,0
2025-04-03 08:45:00+00:00,23253.05078125,23271.55078125,23240.80078125,23254.80078125,0
2025-04-03 09:45:00+00:00,23241.599609375,23255.75,23236.400390625,23253.75,0
2025-04-04 03:45:00+00:00,22941.94921875,23210.5,22941.25,23208.150390625,0
2025-04-04 04:45:00+00:00,23013.05078125,23029.900390625,22921.94921875,22941.69921875,0
2025-04-04 05:45:00+00:00,22965.30078125,23026.19921875,22944.75,23013.75,0
2025-04-04 06:45:00+00:00,22938.05078125,22991.599609375,22937.19921875,22965.349609375,0
2025-04-04 07:45:00+00:00,22909.599609375,22966.75,22875.150390625,22938.150390625,0
2025-04-04 08:45:00+00:00,22911.0,22921.55078125,22858.150390625,22908.599609375,0
2025-04-04 09:45:00+00:00,22912.05078125,22920.599609375,22896.44921875,22909.44921875,0
2025-04-07 03:45:00+00:00,21918.150390625,22188.400390625,21807.75,21807.75,0
2025-04-07 04:45:00+00:00,21986.30078125,22082.69921875,21898.30078125,21916.0,0
2025-04-07 05:45:00+00:00,21890.94921875,22069.5,21886.150390625,21985.80078125,0
2025-04-07 06:45:00+00:00,21859.650390625,21943.25,21796.900390625,21890.150390625,0
2025-04-07 07:45:00+00:00,21997.69921875,22037.80078125,21814.349609375,21860.849609375,0
2025-04-07 08:45:00+00:00,22184.650390625,22210.400390625,21973.400390625,21998.900390625,0
2025-04-07 09:45:00+00:00,22238.0,22253.19921875,22134.650390625,22184.30078125,0
2025-04-08 03:45:00+00:00,22383.94921875,22573.099609375,22378.5,22473.349609375,0
2025-04-08 04:45:00+00:00,22436.55078125,22489.94921875,22272.900390625,22384.55078125,0
2025-04-08 05:45:00+00:00,22552.30078125,22552.30078125,22319.400390625,22436.150390625,0
2025-04-08 06:45:00+00:00,22666.400390625,22671.150390625,22506.05078125,22554.30078125,0
2025-04-08 07:45:00+00:00,22598.400390625,22696.650390625,22461.75,22666.30078125,0
2025-04-08 08:45:00+00:00,22528.400390625,22664.900390625,22517.150390625,22602.150390625,0
2025-04-08 09:45:00+00:00,22547.19921875,22555.75,22517.94921875,22528.30078125,0
2025-04-09 03:45:00+00:00,22371.19921875,22468.30078125,22357.05078125,22453.25,0
2025-04-09 04:45:00+00:00,22374.55078125,22424.900390625,22353.5,22370.25,0
2025-04-09 05:45:00+00:00,22432.150390625,22435.44921875,22368.69921875,22374.30078125,0
2025-04-09 06:45:00+00:00,22432.099609375,22448.80078125,22409.69921875,22431.55078125,0
2025-04-09 07:45:00+00:00,22402.25,22432.900390625,22396.349609375,22431.80078125,0
2025-04-09 08:45:00+00:00,22402.69921875,22409.150390625,22387.349609375,22402.400390625,0
2025-04-09 09:45:00+00:00,22420.400390625,22424.75,22393.44921875,22402.900390625,0
2025-04-11 03:45:00+00:00,22832.69921875,22874.25,22709.94921875,22732.5,0
2025-04-11 04:45:00+00:00,22834.69921875,22845.44921875,22736.05078125,22833.19921875,0
2025-04-11 05:45:00+00:00,22907.849609375,22909.44921875,22820.30078125,22834.19921875,0
2025-04-11 06:45:00+00:00,22904.5,22923.900390625,22872.75,22908.349609375,0
2025-04-11 07:45:00+00:00,22785.55078125,22908.44921875,22770.400390625,22905.400390625,0
2025-04-11 08:45:00+00:00,22830.349609375,22840.150390625,22762.0,22786.150390625,0
2025-04-11 09:45:00+00:00,22844.5,22855.55078125,22810.94921875,22831.05078125,0
2025-04-15 03:45:00+00:00,23312.099609375,23346.80078125,23211.400390625,23346.80078125,0
2025-04-15 04:45:00+00:00,23295.150390625,23319.05078125,23292.80078125,23311.94921875,0
2025-04-15 05:45:00+00:00,23332.55078125,23334.5,23291.650390625,23295.650390625,0
2025-04-15 06:45:00+00:00,23337.69921875,23350.650390625,23328.25,23332.55078125,0
2025-04-15 07:45:00+00:00,23326.05078125,23340.900390625,23315.19921875,23337.400390625,0
2025-04-15 08:45:00+00:00,23321.19921875,23334.900390625,23308.349609375,23326.0,0
2025-04-15 09:45:00+00:00,23344.099609375,23357.099609375,23319.75,23320.94921875,0
2025-04-16 03:45:00+00:00,23355.55078125,23372.5,23277.900390625,23344.099609375,0
2025-04-16 04:45:00+00:00,23319.30078125,23358.94921875,23274.0,23355.80078125,0
2025-04-16 05:45:00+00:00,23339.94921875,23349.599609375,23316.0,23318.849609375,0
2025-04-16 06:45:00+00:00,23356.599609375,23362.05078125,23332.75,23341.19921875,0
2025-04-16 07:45:00+00:00,23428.599609375,23430.25,23286.0,23357.30078125,0
2025-04-16 08:45:00+00:00,23423.5,23439.150390625,23395.69921875,23430.5,0
2025-04-16 09:45:00+00:00,23434.349609375,23452.05078125,23420.849609375,23424.55078125,0
