Price,Close,High,Low,Open,Volume
Ticker,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS,ULTRACEMCO.NS
Datetime,,,,,
2025-04-03 03:45:00+00:00,11404.0,11413.2998046875,11175.849609375,11175.849609375,0
2025-04-03 04:45:00+00:00,11460.849609375,11480.0,11393.4501953125,11410.0,36376
2025-04-03 05:45:00+00:00,11476.0498046875,11492.7001953125,11447.0,11460.900390625,22946
2025-04-03 06:45:00+00:00,11484.0,11514.2998046875,11475.349609375,11480.849609375,38791
2025-04-03 07:45:00+00:00,11505.849609375,11505.849609375,11454.599609375,11486.2001953125,26405
2025-04-03 08:45:00+00:00,11600.400390625,11609.0,11498.9501953125,11505.0,123644
2025-04-03 09:45:00+00:00,11610.0,11641.0498046875,11585.7998046875,11600.4501953125,62726
2025-04-04 03:45:00+00:00,11483.0,11611.650390625,11480.7001953125,11540.0,0
2025-04-04 04:45:00+00:00,11500.0,11519.7998046875,11473.7998046875,11483.2998046875,36882
2025-04-04 05:45:00+00:00,11443.099609375,11511.0,11430.0498046875,11492.0498046875,20616
2025-04-04 06:45:00+00:00,11453.599609375,11469.0,11424.650390625,11443.150390625,17723
2025-04-04 07:45:00+00:00,11465.4501953125,11472.0,11445.0,11453.2998046875,38879
2025-04-04 08:45:00+00:00,11503.7001953125,11505.0,11452.0498046875,11469.5,40563
2025-04-04 09:45:00+00:00,11500.0,11512.2998046875,11490.2998046875,11499.599609375,26524
2025-04-07 03:45:00+00:00,11035.099609375,11250.0,11031.0,11161.0498046875,0
2025-04-07 04:45:00+00:00,11130.0,11141.599609375,11025.0498046875,11038.650390625,76078
2025-04-07 05:45:00+00:00,11065.5498046875,11142.0,11034.25,11129.5,94793
2025-04-07 06:45:00+00:00,11091.150390625,11111.0,11015.0498046875,11063.099609375,30836
2025-04-07 07:45:00+00:00,11082.5,11140.0,11061.099609375,11093.849609375,72213
2025-04-07 08:45:00+00:00,11199.0,11199.0,11073.2998046875,11082.5,70419
2025-04-07 09:45:00+00:00,11191.599609375,11300.0,11160.400390625,11198.75,30331
2025-04-08 03:45:00+00:00,11395.099609375,11542.75,11340.0498046875,11447.7998046875,0
2025-04-08 04:45:00+00:00,11289.25,11398.0,11240.849609375,11395.099609375,72273
2025-04-08 05:45:00+00:00,11339.7001953125,11339.7001953125,11242.0,11290.400390625,81434
2025-04-08 06:45:00+00:00,11390.099609375,11400.900390625,11285.400390625,11339.7001953125,87932
2025-04-08 07:45:00+00:00,11329.400390625,11413.4501953125,11258.150390625,11390.0498046875,69595
2025-04-08 08:45:00+00:00,11260.0,11387.5498046875,11256.5,11330.849609375,120886
2025-04-08 09:45:00+00:00,11275.0,11278.5,11245.0,11259.9501953125,60526
2025-04-09 03:45:00+00:00,11225.5,11288.849609375,11180.0,11204.900390625,0
2025-04-09 04:45:00+00:00,11298.150390625,11322.2998046875,11228.0,11229.75,15213
2025-04-09 05:45:00+00:00,11366.7998046875,11398.0,11288.0,11295.75,19198
2025-04-09 06:45:00+00:00,11319.5,11368.9501953125,11294.5498046875,11367.099609375,13081
2025-04-09 07:45:00+00:00,11349.9501953125,11349.9501953125,11313.4501953125,11319.5498046875,13274
2025-04-09 08:45:00+00:00,11392.5498046875,11423.0,11347.75,11348.849609375,107244
2025-04-09 09:45:00+00:00,11397.0498046875,11398.0498046875,11358.4501953125,11392.5,12746
2025-04-11 03:45:00+00:00,11620.150390625,11679.900390625,11551.599609375,11584.5498046875,0
2025-04-11 04:45:00+00:00,11491.099609375,11623.400390625,11474.2998046875,11620.2001953125,54346
2025-04-11 05:45:00+00:00,11554.150390625,11556.900390625,11483.150390625,11491.2998046875,32976
2025-04-11 06:45:00+00:00,11527.150390625,11582.599609375,11512.75,11554.150390625,48052
2025-04-11 07:45:00+00:00,11466.75,11564.849609375,11459.0498046875,11530.0,45721
2025-04-11 08:45:00+00:00,11514.900390625,11533.650390625,11461.75,11468.650390625,54982
2025-04-11 09:45:00+00:00,11502.650390625,11546.599609375,11477.0,11514.5,28626
2025-04-15 03:45:00+00:00,11657.0,11709.0,11597.0,11655.0,0
2025-04-15 04:45:00+00:00,11662.0,11683.0,11635.0,11657.0,44468
2025-04-15 05:45:00+00:00,11736.0,11745.0,11650.0,11658.0,50189
2025-04-15 06:45:00+00:00,11738.0,11743.0,11726.0,11737.0,35430
2025-04-15 07:45:00+00:00,11721.0,11747.0,11705.0,11738.0,63649
2025-04-15 08:45:00+00:00,11720.0,11730.0,11696.0,11721.0,64210
2025-04-15 09:45:00+00:00,11719.0,11737.0,11701.0,11722.0,38421
2025-04-16 03:45:00+00:00,11821.0,11827.0,11690.0,11690.0,0
2025-04-16 04:45:00+00:00,11759.0,11824.0,11750.0,11818.0,62983
2025-04-16 05:45:00+00:00,11761.0,11775.0,11740.0,11757.0,41171
2025-04-16 06:45:00+00:00,11732.0,11768.0,11710.0,11761.0,25226
2025-04-16 07:45:00+00:00,11735.0,11759.0,11674.0,11732.0,27245
2025-04-16 08:45:00+00:00,11727.0,11739.0,11707.0,11732.0,36803
2025-04-16 09:45:00+00:00,11743.0,11748.0,11717.0,11722.0,18336
2025-04-17 03:45:00+00:00,11665.0,11705.0,11600.0,11667.0,0
2025-04-17 04:45:00+00:00,11737.0,11737.0,11655.0,11665.0,27725
2025-04-17 05:45:00+00:00,11817.0,11825.0,11735.0,11739.0,49301
2025-04-17 06:45:00+00:00,11872.0,11899.0,11806.0,11817.0,41415
2025-04-17 07:45:00+00:00,11871.0,11882.0,11834.0,11872.0,41339
2025-04-17 08:45:00+00:00,11918.0,11922.0,11847.0,11862.0,61235
2025-04-17 09:45:00+00:00,11901.0,11918.0,11886.0,11917.0,19171
2025-04-21 03:45:00+00:00,12041.0,12108.0,11796.0,11832.0,0
2025-04-21 04:45:00+00:00,12000.0,12062.0,11984.0,12037.0,20367
2025-04-21 05:45:00+00:00,11967.0,12022.0,11959.0,11999.0,48277
2025-04-21 06:45:00+00:00,11971.0,11982.0,11954.0,11967.0,26405
2025-04-21 07:45:00+00:00,11946.0,11975.0,11920.0,11971.0,25861
2025-04-21 08:45:00+00:00,11931.0,11950.0,11919.0,11946.0,25365
2025-04-21 09:45:00+00:00,11934.0,11949.0,11920.0,11930.0,12358
2025-04-22 03:45:00+00:00,11975.0,12008.0,11850.0,11905.0,0
2025-04-22 04:45:00+00:00,11987.0,12005.0,11936.0,11973.0,26899
2025-04-22 05:45:00+00:00,12000.0,12016.0,11984.0,11989.0,34300
2025-04-22 06:45:00+00:00,11990.0,12015.0,11979.0,12000.0,101298
2025-04-22 07:45:00+00:00,11999.0,12000.0,11971.0,11993.0,45967
2025-04-22 08:45:00+00:00,11951.0,12000.0,11920.0,12000.0,68772
2025-04-22 09:45:00+00:00,11930.0,11980.0,11930.0,11946.0,11659
2025-04-23 03:45:00+00:00,11874.0,12031.0,11874.0,11985.0,0
2025-04-23 04:45:00+00:00,11899.0,11899.0,11827.0,11870.0,30321
2025-04-23 05:45:00+00:00,11880.0,11944.0,11863.0,11899.0,27577
2025-04-23 06:45:00+00:00,11923.0,11959.0,11866.0,11880.0,65266
2025-04-23 07:45:00+00:00,11915.0,11943.0,11903.0,11925.0,28303
2025-04-23 08:45:00+00:00,11975.0,11979.0,11880.0,11915.0,45753
2025-04-23 09:45:00+00:00,11867.0,11974.0,11866.0,11974.0,23875
2025-04-24 03:45:00+00:00,11984.0,12037.0,11881.0,11886.0,41830
2025-04-24 04:45:00+00:00,12001.0,12055.0,11982.0,11984.0,27698
2025-04-24 05:45:00+00:00,12163.0,12166.0,11992.0,12004.0,50308
2025-04-24 06:45:00+00:00,12089.0,12188.0,12086.0,12163.0,63431
2025-04-24 07:45:00+00:00,12142.0,12145.0,12090.0,12090.0,36645
2025-04-24 08:45:00+00:00,12162.0,12175.0,12111.0,12141.0,79834
