Price,Close,High,Low,Open,Volume
Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
Datetime,,,,,
2025-04-03 03:45:00+00:00,1510.0999755859375,1522.0999755859375,1504.5,1510.8499755859375,0
2025-04-03 04:45:00+00:00,1502.949951171875,1510.5,1501.0,1510.0999755859375,921771
2025-04-03 05:45:00+00:00,1496.0,1503.699951171875,1494.800048828125,1502.949951171875,1074578
2025-04-03 06:45:00+00:00,1487.25,1497.9000244140625,1485.1500244140625,1496.050048828125,1280512
2025-04-03 07:45:00+00:00,1496.800048828125,1498.699951171875,1486.300048828125,1487.25,1209618
2025-04-03 08:45:00+00:00,1497.75,1500.699951171875,1492.0999755859375,1496.75,2929187
2025-04-03 09:45:00+00:00,1495.800048828125,1498.449951171875,1494.5999755859375,1497.8499755859375,1024309
2025-04-04 03:45:00+00:00,1460.199951171875,1472.0,1455.5999755859375,1466.050048828125,0
2025-04-04 04:45:00+00:00,1456.5999755859375,1460.4000244140625,1451.4000244140625,1460.199951171875,1210330
2025-04-04 05:45:00+00:00,1460.5,1465.0,1453.25,1456.5999755859375,938204
2025-04-04 06:45:00+00:00,1461.9000244140625,1464.050048828125,1458.3499755859375,1460.5999755859375,781028
2025-04-04 07:45:00+00:00,1452.449951171875,1463.800048828125,1452.0,1461.9000244140625,1346449
2025-04-04 08:45:00+00:00,1451.199951171875,1453.699951171875,1448.0,1452.3499755859375,1574356
2025-04-04 09:45:00+00:00,1456.1500244140625,1457.1500244140625,1450.25,1451.25,745009
2025-04-07 03:45:00+00:00,1375.800048828125,1383.300048828125,1308.25,1375.5999755859375,203465
2025-04-07 04:45:00+00:00,1378.5999755859375,1385.4000244140625,1373.5,1375.800048828125,1478381
2025-04-07 05:45:00+00:00,1375.8499755859375,1386.0,1374.1500244140625,1378.3499755859375,1462611
2025-04-07 06:45:00+00:00,1369.800048828125,1376.949951171875,1368.550048828125,1375.6500244140625,1634281
2025-04-07 07:45:00+00:00,1381.550048828125,1384.0999755859375,1368.949951171875,1369.949951171875,2534288
2025-04-07 08:45:00+00:00,1399.5999755859375,1401.449951171875,1378.550048828125,1381.550048828125,3725116
2025-04-07 09:45:00+00:00,1405.0,1405.9000244140625,1392.949951171875,1399.699951171875,1085759
2025-04-08 03:45:00+00:00,1418.75,1445.3499755859375,1417.75,1437.550048828125,0
2025-04-08 04:45:00+00:00,1434.0999755859375,1439.0,1415.050048828125,1418.5999755859375,1186513
2025-04-08 05:45:00+00:00,1446.5,1447.449951171875,1425.949951171875,1434.300048828125,895877
2025-04-08 06:45:00+00:00,1452.75,1456.449951171875,1443.25,1446.75,2160812
2025-04-08 07:45:00+00:00,1445.9000244140625,1454.949951171875,1436.0,1452.75,1729398
2025-04-08 08:45:00+00:00,1428.550048828125,1447.1500244140625,1428.050048828125,1445.9000244140625,2674713
2025-04-08 09:45:00+00:00,1428.800048828125,1429.6500244140625,1425.6500244140625,1428.4000244140625,1463582
2025-04-09 03:45:00+00:00,1388.5999755859375,1405.0999755859375,1382.4000244140625,1405.0999755859375,0
2025-04-09 04:45:00+00:00,1392.199951171875,1392.3499755859375,1383.0,1388.5999755859375,1010965
2025-04-09 05:45:00+00:00,1394.699951171875,1395.949951171875,1390.0,1392.0999755859375,1004879
2025-04-09 06:45:00+00:00,1401.25,1401.949951171875,1388.949951171875,1394.449951171875,1303226
