Price,Close,High,Low,Open,Volume
Ticker,LT.NS,LT.NS,LT.NS,LT.NS,LT.NS
Datetime,,,,,
2025-04-03 03:45:00+00:00,3437.300048828125,3447.0,3400.0,3401.10009765625,0
2025-04-03 04:45:00+00:00,3439.550048828125,3441.10009765625,3429.550048828125,3438.0,121411
2025-04-03 05:45:00+00:00,3461.0,3463.0,3437.550048828125,3439.89990234375,121779
2025-04-03 06:45:00+00:00,3443.800048828125,3462.89990234375,3440.25,3461.0,202852
2025-04-03 07:45:00+00:00,3420.0,3445.0,3418.39990234375,3443.75,177450
2025-04-03 08:45:00+00:00,3419.300048828125,3425.050048828125,3418.25,3420.0,263501
2025-04-03 09:45:00+00:00,3419.0,3420.14990234375,3415.0,3419.35009765625,65859
2025-04-04 03:45:00+00:00,3277.39990234375,3392.0,3275.64990234375,3392.0,0
2025-04-04 04:45:00+00:00,3279.39990234375,3285.85009765625,3271.10009765625,3277.050048828125,289789
2025-04-04 05:45:00+00:00,3260.050048828125,3285.949951171875,3257.14990234375,3279.300048828125,399456
2025-04-04 06:45:00+00:00,3250.14990234375,3264.0,3250.14990234375,3260.0,189592
2025-04-04 07:45:00+00:00,3242.300048828125,3257.949951171875,3239.0,3250.300048828125,250473
2025-04-04 08:45:00+00:00,3258.050048828125,3264.5,3240.0,3242.050048828125,459864
2025-04-04 09:45:00+00:00,3260.14990234375,3260.14990234375,3255.050048828125,3258.949951171875,181172
2025-04-07 03:45:00+00:00,3027.25,3090.60009765625,2971.5,3043.10009765625,0
2025-04-07 04:45:00+00:00,3054.800048828125,3057.800048828125,3025.0,3027.25,624233
2025-04-07 05:45:00+00:00,3036.449951171875,3067.60009765625,3035.10009765625,3054.5,489830
2025-04-07 06:45:00+00:00,3021.85009765625,3047.0,3016.199951171875,3035.949951171875,416835
2025-04-07 07:45:00+00:00,3029.89990234375,3041.60009765625,3016.0,3021.35009765625,732855
2025-04-07 08:45:00+00:00,3070.10009765625,3076.85009765625,3026.0,3029.89990234375,620540
2025-04-07 09:45:00+00:00,3087.0,3088.35009765625,3062.60009765625,3070.300048828125,202447
2025-04-08 03:45:00+00:00,3116.800048828125,3165.0,3108.949951171875,3139.0,0
2025-04-08 04:45:00+00:00,3127.14990234375,3132.0,3095.25,3118.449951171875,497112
2025-04-08 05:45:00+00:00,3152.0,3152.0,3100.10009765625,3127.25,324246
2025-04-08 06:45:00+00:00,3182.60009765625,3191.300048828125,3137.0,3152.550048828125,507149
2025-04-08 07:45:00+00:00,3170.0,3193.85009765625,3136.5,3180.800048828125,441073
2025-04-08 08:45:00+00:00,3158.64990234375,3189.699951171875,3154.0,3170.0,444337
2025-04-08 09:45:00+00:00,3164.60009765625,3166.0,3154.35009765625,3158.949951171875,124107
2025-04-09 03:45:00+00:00,3120.699951171875,3143.800048828125,3110.89990234375,3114.39990234375,0
2025-04-09 04:45:00+00:00,3108.449951171875,3130.0,3105.0,3120.75,384454
2025-04-09 05:45:00+00:00,3110.10009765625,3123.5,3107.14990234375,3107.60009765625,246804
2025-04-09 06:45:00+00:00,3099.699951171875,3116.25,3096.199951171875,3110.10009765625,731998
2025-04-09 07:45:00+00:00,3070.25,3101.0,3060.60009765625,3099.64990234375,757216
2025-04-09 08:45:00+00:00,3054.64990234375,3071.949951171875,3054.10009765625,3070.0,1075361
2025-04-09 09:45:00+00:00,3062.0,3062.5,3049.050048828125,3054.64990234375,887794
2025-04-11 03:45:00+00:00,3128.39990234375,3156.64990234375,3102.85009765625,3119.699951171875,0
2025-04-11 04:45:00+00:00,3123.050048828125,3130.10009765625,3105.60009765625,3128.449951171875,706237
2025-04-11 05:45:00+00:00,3131.25,3143.35009765625,3119.60009765625,3123.5,456696
2025-04-11 06:45:00+00:00,3129.39990234375,3138.60009765625,3122.199951171875,3131.25,586762
2025-04-11 07:45:00+00:00,3104.75,3130.0,3100.199951171875,3129.5,309339
2025-04-11 08:45:00+00:00,3117.64990234375,3121.699951171875,3102.050048828125,3104.050048828125,594711
2025-04-11 09:45:00+00:00,3120.0,3120.0,3111.699951171875,3117.64990234375,253944
2025-04-15 03:45:00+00:00,3260.0,3261.5,3186.300048828125,3186.300048828125,0
2025-04-15 04:45:00+00:00,3250.5,3264.89990234375,3250.10009765625,3260.0,147195
2025-04-15 05:45:00+00:00,3252.89990234375,3254.89990234375,3245.300048828125,3250.5,106394
2025-04-15 06:45:00+00:00,3265.5,3272.0,3243.60009765625,3252.89990234375,359915
2025-04-15 07:45:00+00:00,3257.10009765625,3267.60009765625,3250.0,3266.0,179630
2025-04-15 08:45:00+00:00,3257.800048828125,3261.800048828125,3251.0,3257.0,441869
2025-04-15 09:45:00+00:00,3257.60009765625,3260.89990234375,3255.0,3257.89990234375,221911
2025-04-16 03:45:00+00:00,3260.800048828125,3276.5,3240.60009765625,3266.89990234375,0
2025-04-16 04:45:00+00:00,3265.0,3268.10009765625,3248.0,3260.10009765625,282491
2025-04-16 05:45:00+00:00,3262.699951171875,3267.300048828125,3256.89990234375,3265.0,161344
2025-04-16 06:45:00+00:00,3257.10009765625,3266.0,3253.300048828125,3263.89990234375,118477
2025-04-16 07:45:00+00:00,3238.699951171875,3257.39990234375,3230.0,3257.39990234375,344210
2025-04-16 08:45:00+00:00,3225.300048828125,3242.5,3225.300048828125,3238.699951171875,238135
2025-04-16 09:45:00+00:00,3227.699951171875,3232.89990234375,3224.60009765625,3225.5,154450
2025-04-17 03:45:00+00:00,3168.0,3214.199951171875,3163.10009765625,3214.199951171875,0
2025-04-17 04:45:00+00:00,3170.0,3187.800048828125,3165.10009765625,3168.0,304883
2025-04-17 05:45:00+00:00,3193.699951171875,3195.39990234375,3169.800048828125,3170.60009765625,646631
2025-04-17 06:45:00+00:00,3220.5,3227.0,3191.300048828125,3193.699951171875,613220
2025-04-17 07:45:00+00:00,3236.39990234375,3242.39990234375,3217.0,3220.5,551393
2025-04-17 08:45:00+00:00,3246.699951171875,3249.89990234375,3228.89990234375,3237.10009765625,502631
2025-04-17 09:45:00+00:00,3243.0,3249.89990234375,3242.199951171875,3246.800048828125,125891
2025-04-21 03:45:00+00:00,3270.0,3273.0,3225.199951171875,3249.0,0
2025-04-21 04:45:00+00:00,3279.5,3288.0,3261.0,3270.39990234375,228379
2025-04-21 05:45:00+00:00,3284.39990234375,3285.0,3274.699951171875,3279.5,125851
2025-04-21 06:45:00+00:00,3272.10009765625,3287.60009765625,3270.10009765625,3284.0,184549
2025-04-21 07:45:00+00:00,3286.199951171875,3289.89990234375,3272.10009765625,3272.800048828125,253347
2025-04-21 08:45:00+00:00,3277.0,3288.800048828125,3275.800048828125,3286.199951171875,312892
2025-04-21 09:45:00+00:00,3280.5,3282.60009765625,3277.0,3277.300048828125,81253
2025-04-22 03:45:00+00:00,3273.89990234375,3285.0,3261.0,3276.60009765625,0
2025-04-22 04:45:00+00:00,3268.10009765625,3275.5,3265.10009765625,3273.5,239751
2025-04-22 05:45:00+00:00,3253.699951171875,3269.60009765625,3248.199951171875,3267.5,477683
2025-04-22 06:45:00+00:00,3270.199951171875,3273.5,3253.199951171875,3253.199951171875,211550
2025-04-22 07:45:00+00:00,3272.800048828125,3275.800048828125,3265.699951171875,3269.89990234375,249314
2025-04-22 08:45:00+00:00,3254.60009765625,3274.5,3253.199951171875,3271.699951171875,299696
